@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ weka.attributeSelection.ClassifierAttributeEval$1.call,11,14,36,7,9,19.444444444444446,25.0,0,1
@@ weka.attributeSelection.WrapperSubsetEval.listOptions,5,6,12,3,5,25.0,41.66666666666667,0,0
@@ weka.attributeSelection.WrapperSubsetEval.setOptions,18,25,38,13,15,34.21052631578947,39.473684210526315,0,2
@@ weka.attributeSelection.WrapperSubsetEval.setEvaluationMeasure,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.attributeSelection.WrapperSubsetEval.getOptions,10,14,32,8,11,25.0,34.375,0,1
@@ weka.attributeSelection.WrapperSubsetEval.getCapabilities,20,29,49,14,24,28.57142857142857,48.97959183673469,0,3
@@ weka.attributeSelection.WrapperSubsetEval.buildEvaluator,5,6,10,3,4,30.0,40.0,0,0
@@ weka.attributeSelection.WrapperSubsetEval.evaluateSubset,52,79,254,63,117,24.803149606299215,46.06299212598425,0,81
@@ weka.attributeSelection.WrapperSubsetEval.toString,40,58,95,21,32,22.105263157894736,33.68421052631579,0,7
@@ weka.attributeSelection.WrapperSubsetEval.repeat,16,21,48,10,18,20.833333333333336,37.5,0,2
@@ weka.attributeSelection.ClassifierSubsetEval.listOptions,5,6,12,3,5,25.0,41.66666666666667,0,0
@@ weka.attributeSelection.ClassifierSubsetEval.setOptions,18,25,40,13,15,32.5,37.5,0,2
@@ weka.attributeSelection.ClassifierSubsetEval.setEvaluationMeasure,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.attributeSelection.ClassifierSubsetEval.getOptions,15,22,45,13,17,28.888888888888886,37.77777777777778,0,2
@@ weka.attributeSelection.ClassifierSubsetEval.getCapabilities,8,9,8,2,4,25.0,50.0,0,0
@@ weka.attributeSelection.ClassifierSubsetEval.buildEvaluator,12,17,35,9,12,25.71428571428571,34.285714285714285,0,1
@@ weka.attributeSelection.ClassifierSubsetEval.evaluateSubset,59,91,264,92,146,34.84848484848485,55.3030303030303,0,51
@@ weka.attributeSelection.ClassifierSubsetEval.evaluateSubset,48,74,230,80,124,34.78260869565217,53.91304347826087,0,33
@@ weka.attributeSelection.ClassifierSubsetEval.evaluateSubset,24,32,92,18,36,19.565217391304348,39.130434782608695,0,8
@@ weka.attributeSelection.ClassifierSubsetEval.toString,46,67,109,25,38,22.93577981651376,34.862385321100916,0,9
@@ weka.attributeSelection.ClassifierAttributeEval.listOptions,5,5,5,1,2,20.0,40.0,0,0
@@ weka.attributeSelection.ClassifierAttributeEval.setOptions,4,4,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ weka.attributeSelection.ClassifierAttributeEval.getOptions,7,8,11,3,4,27.27272727272727,36.36363636363637,0,1
@@ weka.attributeSelection.ClassifierAttributeEval.buildEvaluator,19,24,46,12,19,26.08695652173913,41.30434782608695,0,4
@@ weka.attributeSelection.ClassifierAttributeEval.toString,8,9,13,3,5,23.076923076923077,38.46153846153847,0,0
@@ weka.attributeSelection.GreedyStepwise.setSearchBackwards,4,4,5,2,2,40.0,40.0,0,0
@@ weka.attributeSelection.GreedyStepwise.getCalculatedNumToSelect,4,4,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ weka.attributeSelection.GreedyStepwise.setOptions,10,13,22,8,9,36.36363636363637,40.909090909090914,0,1
@@ weka.attributeSelection.GreedyStepwise.getOptions,12,16,20,10,11,50.0,55.00000000000001,0,1
@@ weka.attributeSelection.GreedyStepwise.startSetToString,15,21,51,16,29,31.372549019607842,56.86274509803921,0,5
@@ weka.attributeSelection.GreedyStepwise.toString,18,24,42,11,15,26.190476190476193,35.714285714285715,0,2
@@ weka.attributeSelection.GreedyStepwise.search,117,167,409,178,281,43.52078239608802,68.7041564792176,0,478
@@ weka.attributeSelection.GreedyStepwise.rankedAttributes,14,19,44,8,13,18.181818181818183,29.545454545454547,0,2
@@ weka.attributeSelection.GreedyStepwise.determineNumToSelectFromThreshold,7,8,11,3,5,27.27272727272727,45.45454545454545,0,1
@@ weka.attributeSelection.GreedyStepwise.attributeList,12,15,42,10,22,23.809523809523807,52.38095238095239,0,3
@@ weka.attributeSelection.Ranker.getCalculatedNumToSelect,7,8,16,3,5,18.75,31.25,0,1
@@ weka.attributeSelection.Ranker.setOptions,8,10,16,6,7,37.5,43.75,0,1
@@ weka.attributeSelection.Ranker.getOptions,4,4,6,2,3,33.33333333333333,50.0,0,0
@@ weka.attributeSelection.Ranker.startSetToString,15,21,51,16,29,31.372549019607842,56.86274509803921,0,5
@@ weka.attributeSelection.Ranker.search,40,57,163,65,100,39.87730061349693,61.34969325153374,0,24
@@ weka.attributeSelection.Ranker.rankedAttributes,15,20,45,9,14,20.0,31.11111111111111,0,3
@@ weka.attributeSelection.Ranker.determineNumToSelectFromThreshold,7,8,11,3,5,27.27272727272727,45.45454545454545,0,0
@@ weka.attributeSelection.Ranker.toString,6,7,14,4,5,28.57142857142857,35.714285714285715,0,0
@@ weka.attributeSelection.Ranker.inStarting,12,16,20,6,8,30.0,40.0,0,1
@@ weka.attributeSelection.ASSearch.getOptions,5,5,2,1,2,50.0,100.0,0,0
@@ weka.attributeSelection.ASSearch.makeCopies,7,8,15,3,5,20.0,33.33333333333333,0,1
@@ weka.attributeSelection.BestFirst$LinkedList2.removeLinkAt,5,6,8,3,4,37.5,50.0,0,1
@@ weka.attributeSelection.BestFirst$LinkedList2.getLinkAt,7,9,10,4,6,40.0,60.0,0,0
@@ weka.attributeSelection.BestFirst$LinkedList2.addToList,20,29,69,20,33,28.985507246376812,47.82608695652174,0,6
@@ weka.attributeSelection.CorrelationAttributeEval.getOptions,5,5,6,2,3,33.33333333333333,50.0,0,1
@@ weka.attributeSelection.CorrelationAttributeEval.toString,7,9,18,4,7,22.22222222222222,38.88888888888889,0,0
@@ weka.attributeSelection.CorrelationAttributeEval.buildEvaluator,93,136,343,89,159,25.94752186588921,46.35568513119534,0,153
@@ weka.attributeSelection.PrincipalComponents.setOptions,6,7,11,4,5,36.36363636363637,45.45454545454545,0,1
@@ weka.attributeSelection.PrincipalComponents.getOptions,6,7,10,4,5,40.0,50.0,0,1
@@ weka.attributeSelection.PrincipalComponents.initializeAndComputeMatrix,14,18,49,10,17,20.408163265306122,34.69387755102041,0,3
@@ weka.attributeSelection.PrincipalComponents.buildAttributeConstructor,23,30,89,18,30,20.224719101123593,33.70786516853933,0,9
@@ weka.attributeSelection.PrincipalComponents.transformedHeader,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ weka.attributeSelection.PrincipalComponents.transformedData,10,12,26,5,9,19.230769230769234,34.61538461538461,0,1
@@ weka.attributeSelection.PrincipalComponents.evaluateAttribute,9,11,31,4,7,12.903225806451612,22.58064516129032,0,1
@@ weka.attributeSelection.PrincipalComponents.fillCovariance,17,21,63,12,23,19.047619047619047,36.507936507936506,0,6
@@ weka.attributeSelection.PrincipalComponents.principalComponentsSummary,22,28,82,15,21,18.29268292682927,25.609756097560975,0,9
@@ weka.attributeSelection.PrincipalComponents.toString,4,4,5,2,2,40.0,40.0,0,0
@@ weka.attributeSelection.PrincipalComponents.matrixToString,10,12,30,8,15,26.666666666666668,50.0,0,2
@@ weka.attributeSelection.PrincipalComponents.convertInstanceToOriginal,17,22,72,17,29,23.61111111111111,40.27777777777778,0,7
@@ weka.attributeSelection.PrincipalComponents.convertInstance,27,37,111,22,34,19.81981981981982,30.630630630630627,0,11
@@ weka.attributeSelection.PrincipalComponents.setOutputFormatOriginal,9,11,29,6,8,20.689655172413794,27.586206896551722,0,1
@@ weka.attributeSelection.PrincipalComponents.setOutputFormat,32,44,126,30,40,23.809523809523807,31.746031746031743,0,33
@@ weka.attributeSelection.OneRAttributeEval.setFolds,4,4,5,2,2,40.0,40.0,0,0
@@ weka.attributeSelection.OneRAttributeEval.setOptions,8,10,16,6,7,37.5,43.75,0,1
@@ weka.attributeSelection.OneRAttributeEval.getOptions,4,4,5,2,3,40.0,60.0,0,0
@@ weka.attributeSelection.OneRAttributeEval.evaluateAttribute,5,5,14,2,3,14.285714285714285,21.428571428571427,0,0
@@ weka.attributeSelection.OneRAttributeEval.toString,8,9,16,3,5,18.75,31.25,0,0
@@ weka.attributeSelection.SymmetricalUncertAttributeEval.setOptions,5,5,4,2,3,50.0,75.0,0,1
@@ weka.attributeSelection.SymmetricalUncertAttributeEval.getOptions,4,4,5,2,3,40.0,60.0,0,0
@@ weka.attributeSelection.SymmetricalUncertAttributeEval.evaluateAttribute,62,86,274,56,96,20.437956204379564,35.03649635036496,0,85
@@ weka.attributeSelection.SymmetricalUncertAttributeEval.toString,6,7,12,3,5,25.0,41.66666666666667,0,0
@@ weka.estimators.NNConditionalEstimator.findNearestPair,16,22,55,14,23,25.454545454545453,41.81818181818181,0,7
@@ weka.estimators.NNConditionalEstimator.calculateCovariance,8,9,54,4,7,7.4074074074074066,12.962962962962962,0,4
@@ weka.estimators.NNConditionalEstimator.addValue,8,11,39,6,10,15.384615384615385,25.64102564102564,0,1
@@ weka.estimators.NNConditionalEstimator.getEstimator,4,4,10,2,3,20.0,30.0,0,0
@@ weka.estimators.NNConditionalEstimator.toString,4,4,10,2,3,20.0,30.0,0,0
@@ weka.estimators.NNConditionalEstimator.main,15,19,37,10,15,27.027027027027028,40.54054054054054,0,2
@@ weka.estimators.PoissonEstimator.logFac,5,5,12,2,4,16.666666666666664,33.33333333333333,0,0
@@ weka.estimators.PoissonEstimator.addValue,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ weka.estimators.PoissonEstimator.getCapabilities,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ weka.estimators.PoissonEstimator.main,7,8,14,3,5,21.428571428571427,35.714285714285715,0,0
@@ weka.estimators.DDConditionalEstimator.<init>,5,5,12,2,4,16.666666666666664,33.33333333333333,0,0
@@ weka.estimators.DDConditionalEstimator.toString,5,5,16,2,4,12.5,25.0,0,1
@@ weka.estimators.DDConditionalEstimator.main,14,18,44,10,20,22.727272727272727,45.45454545454545,0,3
@@ weka.estimators.NormalEstimator.addValue,4,4,8,2,2,25.0,25.0,0,0
@@ weka.estimators.NormalEstimator.computeParameters,5,6,13,3,4,23.076923076923077,30.76923076923077,0,0
@@ weka.estimators.NormalEstimator.getCapabilities,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ weka.estimators.NormalEstimator.aggregate,4,4,12,2,3,16.666666666666664,25.0,0,0
@@ weka.estimators.NormalEstimator.testAggregation,8,9,20,5,10,25.0,50.0,0,1
@@ weka.estimators.NormalEstimator.main,7,8,14,3,5,21.428571428571427,35.714285714285715,0,1
@@ weka.estimators.DKConditionalEstimator.<init>,5,5,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ weka.estimators.DKConditionalEstimator.getEstimator,5,5,16,2,4,12.5,25.0,0,1
@@ weka.estimators.DKConditionalEstimator.toString,5,5,18,2,4,11.11111111111111,22.22222222222222,0,0
@@ weka.estimators.DKConditionalEstimator.main,14,18,42,10,19,23.809523809523807,45.23809523809524,0,2
@@ weka.estimators.UnivariateNormalEstimator.updateMeanAndVariance,8,10,27,6,13,22.22222222222222,48.148148148148145,0,0
@@ weka.estimators.UnivariateNormalEstimator.main,32,43,110,20,37,18.181818181818183,33.63636363636363,0,14
@@ weka.estimators.MahalanobisEstimator.<init>,11,15,35,7,14,20.0,40.0,0,2
@@ weka.estimators.MahalanobisEstimator.getProbability,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.estimators.MahalanobisEstimator.toString,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ weka.estimators.MahalanobisEstimator.getCapabilities,5,5,11,2,3,18.181818181818183,27.27272727272727,0,1
@@ weka.estimators.MahalanobisEstimator.main,22,30,52,17,22,32.69230769230769,42.30769230769231,0,3
@@ weka.estimators.CheckEstimator.listOptions,5,6,12,3,5,25.0,41.66666666666667,0,0
@@ weka.estimators.CheckEstimator.setOptions,7,8,11,4,5,36.36363636363637,45.45454545454545,0,0
@@ weka.estimators.CheckEstimator.getOptions,12,17,27,10,13,37.03703703703704,48.148148148148145,0,1
@@ weka.estimators.CheckEstimator.doTests,4,4,4,2,2,50.0,50.0,0,0
@@ weka.estimators.CheckEstimator.setDebug,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ weka.estimators.CheckEstimator.print,4,4,4,2,2,50.0,50.0,0,0
@@ weka.estimators.CheckEstimator.testsPerClassType,16,22,54,13,16,24.074074074074073,29.629629629629626,0,7
@@ weka.estimators.CheckEstimator.canTakeOptions,10,12,20,3,6,15.0,30.0,0,1
@@ weka.estimators.CheckEstimator.incrementalEstimator,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ weka.estimators.CheckEstimator.weightedInstancesHandler,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ weka.estimators.CheckEstimator.canSplitUpClass,6,7,12,4,4,33.33333333333333,33.33333333333333,0,0
@@ weka.estimators.CheckEstimator.canHandleClassAsNthAttribute,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ weka.estimators.CheckEstimator.correctBuildInitialisation,8,10,27,5,7,18.51851851851852,25.925925925925924,0,1
@@ weka.estimators.CheckEstimator.canHandleMissing,9,12,19,7,9,36.84210526315789,47.368421052631575,0,1
@@ weka.estimators.CheckEstimator.incrementingEquality,11,14,37,7,10,18.91891891891892,27.027027027027028,0,1
@@ weka.estimators.CheckEstimator.instanceWeights,12,15,42,8,11,19.047619047619047,26.190476190476193,0,2
@@ weka.estimators.CheckEstimator.datasetIntegrity,4,4,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ weka.estimators.CheckEstimator.runBasicTest,7,8,24,4,5,16.666666666666664,20.833333333333336,0,0
@@ weka.estimators.CheckEstimator.compareDatasets,19,26,54,17,36,31.48148148148148,66.66666666666666,0,5
@@ weka.estimators.CheckEstimator.addMissing,14,20,42,18,27,42.857142857142854,64.28571428571429,0,5
@@ weka.estimators.CheckEstimator.makeTestDataset,17,21,34,10,11,29.411764705882355,32.35294117647059,0,2
@@ weka.estimators.CheckEstimator.makeTestValueList,10,13,29,6,11,20.689655172413794,37.93103448275862,0,2
@@ weka.estimators.CheckEstimator.makeTestValueList,10,13,29,6,11,20.689655172413794,37.93103448275862,0,1
@@ weka.estimators.CheckEstimator.testWithTestValues,5,5,12,2,4,16.666666666666664,33.33333333333333,0,0
@@ weka.estimators.CheckEstimator.getMinMax,16,25,65,20,40,30.76923076923077,61.53846153846154,0,5
@@ weka.estimators.CheckEstimator.probsToString,5,5,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ weka.estimators.CheckEstimator.process,4,4,5,2,2,40.0,40.0,0,0
@@ weka.estimators.CheckEstimator.printAttributeSummary,26,39,105,39,54,37.142857142857146,51.42857142857142,0,8
@@ weka.estimators.CheckEstimator.printAttributeSummary,14,23,35,12,13,34.285714285714285,37.142857142857146,0,1
@@ weka.estimators.UnivariateEqualFrequencyHistogramEstimator.addValue,7,8,18,4,5,22.22222222222222,27.77777777777778,0,0
@@ weka.estimators.UnivariateEqualFrequencyHistogramEstimator.updateBoundariesAndOrWeights,11,14,27,7,8,25.925925925925924,29.629629629629626,0,0
@@ weka.estimators.UnivariateEqualFrequencyHistogramEstimator.updateWeightsOnly,10,13,32,5,9,15.625,28.125,0,2
@@ weka.estimators.UnivariateEqualFrequencyHistogramEstimator.updateBoundariesAndWeights,22,29,142,31,78,21.830985915492956,54.929577464788736,0,21
@@ weka.estimators.UnivariateEqualFrequencyHistogramEstimator.predictIntervals,20,27,87,27,49,31.03448275862069,56.32183908045977,0,10
@@ weka.estimators.UnivariateEqualFrequencyHistogramEstimator.predictQuantile,7,8,28,5,10,17.857142857142858,35.714285714285715,0,1
@@ weka.estimators.UnivariateEqualFrequencyHistogramEstimator.logDensity,16,22,64,11,21,17.1875,32.8125,0,3
@@ weka.estimators.UnivariateEqualFrequencyHistogramEstimator.toString,6,7,20,3,6,15.0,30.0,0,1
@@ weka.estimators.UnivariateEqualFrequencyHistogramEstimator.main,74,102,200,39,74,19.5,37.0,0,136
@@ weka.estimators.NDConditionalEstimator.<init>,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ weka.estimators.NDConditionalEstimator.toString,5,5,16,2,4,12.5,25.0,0,1
@@ weka.estimators.NDConditionalEstimator.main,14,18,42,10,19,23.809523809523807,45.23809523809524,0,3
@@ weka.estimators.DNConditionalEstimator.<init>,5,5,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ weka.estimators.DNConditionalEstimator.getEstimator,5,5,16,2,4,12.5,25.0,0,1
@@ weka.estimators.DNConditionalEstimator.toString,5,5,18,2,4,11.11111111111111,22.22222222222222,0,0
@@ weka.estimators.DNConditionalEstimator.main,14,18,42,10,19,23.809523809523807,45.23809523809524,0,3
@@ weka.estimators.MultivariateGaussianEstimator.estimate,9,11,33,5,9,15.151515151515152,27.27272727272727,0,2
@@ weka.estimators.MultivariateGaussianEstimator.estimatePooled,22,29,101,21,40,20.792079207920793,39.603960396039604,0,10
@@ weka.estimators.MultivariateGaussianEstimator.weightedCovariance,13,16,42,8,13,19.047619047619047,30.952380952380953,0,3
@@ weka.estimators.MultivariateGaussianEstimator.main,51,68,185,43,76,23.243243243243246,41.08108108108108,0,66
@@ weka.estimators.KKConditionalEstimator.findNearestPair,16,22,55,14,23,25.454545454545453,41.81818181818181,0,12
@@ weka.estimators.KKConditionalEstimator.addValue,11,15,62,8,12,12.903225806451612,19.35483870967742,0,2
@@ weka.estimators.KKConditionalEstimator.getEstimator,10,12,47,5,8,10.638297872340425,17.02127659574468,0,2
@@ weka.estimators.KKConditionalEstimator.toString,7,8,30,7,12,23.333333333333332,40.0,0,1
@@ weka.estimators.KKConditionalEstimator.main,15,19,37,10,15,27.027027027027028,40.54054054054054,0,2
@@ weka.estimators.Estimator.addValues,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ weka.estimators.Estimator.addValues,4,4,8,2,2,25.0,25.0,0,0
@@ weka.estimators.Estimator.addValues,4,4,8,2,2,25.0,25.0,0,0
@@ weka.estimators.Estimator.getInstancesFromClass,8,10,38,7,20,18.421052631578945,52.63157894736842,0,2
@@ weka.estimators.Estimator.buildEstimator,4,4,12,2,3,16.666666666666664,25.0,0,0
@@ weka.estimators.Estimator.buildEstimator,9,11,18,3,5,16.666666666666664,27.77777777777778,0,1
@@ weka.estimators.Estimator.setGeneralOptions,35,50,81,24,42,29.629629629629626,51.85185185185185,0,7
@@ weka.estimators.Estimator.makeCopies,7,8,15,3,5,20.0,33.33333333333333,0,1
@@ weka.estimators.Estimator.equals,11,15,31,6,10,19.35483870967742,32.25806451612903,0,1
@@ weka.estimators.Estimator.getOptions,9,11,8,5,6,62.5,75.0,0,1
@@ weka.estimators.KDConditionalEstimator.<init>,5,5,11,2,4,18.181818181818183,36.36363636363637,0,0
@@ weka.estimators.KDConditionalEstimator.toString,5,5,16,2,4,12.5,25.0,0,0
@@ weka.estimators.KDConditionalEstimator.main,14,18,42,10,19,23.809523809523807,45.23809523809524,0,3
@@ weka.estimators.EstimatorUtils.findMinDistance,17,25,63,15,32,23.809523809523807,50.79365079365079,0,6
@@ weka.estimators.EstimatorUtils.getMinMax,16,25,65,20,40,30.76923076923077,61.53846153846154,0,6
@@ weka.estimators.EstimatorUtils.getInstancesFromClass,8,10,40,7,20,17.5,50.0,0,2
@@ weka.estimators.EstimatorUtils.getInstancesFromClass,7,8,23,5,10,21.73913043478261,43.47826086956522,0,1
@@ weka.estimators.EstimatorUtils.writeCurve,9,11,26,5,7,19.230769230769234,26.923076923076923,0,1
@@ weka.estimators.EstimatorUtils.writeCurve,9,11,32,5,7,15.625,21.875,0,1
@@ weka.estimators.EstimatorUtils.getInstancesFromValue,7,8,23,5,10,21.73913043478261,43.47826086956522,0,1
@@ weka.estimators.EstimatorUtils.cutpointsToString,8,9,18,3,6,16.666666666666664,33.33333333333333,0,1
@@ weka.estimators.UnivariateKernelEstimator.addValue,5,5,14,2,2,14.285714285714285,14.285714285714285,0,1
@@ weka.estimators.UnivariateKernelEstimator.updateWidth,9,11,24,5,6,20.833333333333336,25.0,0,1
@@ weka.estimators.UnivariateKernelEstimator.predictIntervals,20,27,87,27,49,31.03448275862069,56.32183908045977,0,10
@@ weka.estimators.UnivariateKernelEstimator.predictQuantile,7,8,28,5,10,17.857142857142858,35.714285714285715,0,1
@@ weka.estimators.UnivariateKernelEstimator.logOfSum,8,10,14,4,6,28.57142857142857,42.857142857142854,0,1
@@ weka.estimators.UnivariateKernelEstimator.runningSum,8,10,21,4,6,19.047619047619047,28.57142857142857,0,1
@@ weka.estimators.UnivariateKernelEstimator.main,74,102,199,39,74,19.597989949748744,37.185929648241206,0,147
@@ weka.estimators.UnivariateMixtureEstimator.addValue,6,7,21,3,4,14.285714285714285,19.047619047619047,0,1
@@ weka.estimators.UnivariateMixtureEstimator.buildModel,30,40,126,28,45,22.22222222222222,35.714285714285715,0,29
@@ weka.estimators.UnivariateMixtureEstimator.resampleWithWeights,35,48,146,37,76,25.34246575342466,52.054794520547944,0,24
@@ weka.estimators.UnivariateMixtureEstimator.findNumComponentsUsingBootStrap,21,28,90,19,35,21.11111111111111,38.88888888888889,0,16
@@ weka.estimators.UnivariateMixtureEstimator.entropy,5,5,21,2,4,9.523809523809524,19.047619047619047,0,0
@@ weka.estimators.UnivariateMixtureEstimator.findModelUsingNormalizedEntropy,16,22,69,12,23,17.391304347826086,33.33333333333333,0,6
@@ weka.estimators.UnivariateMixtureEstimator.updateModel,10,13,28,5,10,17.857142857142858,35.714285714285715,0,0
@@ weka.estimators.UnivariateMixtureEstimator.logDensity,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.estimators.UnivariateMixtureEstimator.toString,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.estimators.UnivariateMixtureEstimator.setOptions,14,17,25,8,9,32.0,36.0,0,1
@@ weka.estimators.UnivariateMixtureEstimator.getOptions,4,4,6,2,3,33.33333333333333,50.0,0,0
