>> Method, Nduas, Uduas, Rduas, UduaPerc, RduaPerc, Time_s, Time_ms
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues0,93,30,57,32.25806451612903,61.29032258064516,0,26
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues1,156,24,39,15.384615384615385,25.0,0,109
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues2,37,5,8,13.513513513513514,21.62162162162162,0,2
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues3,39,10,17,25.64102564102564,43.58974358974359,0,5
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues4,91,26,54,28.57142857142857,59.34065934065934,0,19
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues5,70,16,39,22.857142857142858,55.714285714285715,0,10
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues6,166,42,99,25.301204819277107,59.63855421686747,0,56
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues7,59,11,17,18.64406779661017,28.8135593220339,0,7
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.generateMTFValues,148,54,84,36.486486486486484,56.75675675675676,0,49
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.blockSort,40,9,17,22.5,42.5,0,3
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.fallbackSort,31,7,14,22.58064516129032,45.16129032258064,0,2
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.fallbackSimpleSort,80,16,32,20.0,40.0,0,13
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.fvswap,7,1,2,14.285714285714285,28.57142857142857,0,0
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.fmin,6,2,3,33.33333333333333,50.0,0,1
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.fallbackQSort3,188,69,111,36.702127659574465,59.04255319148937,0,111
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.getEclass,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.fallbackSort,140,36,58,25.71428571428571,41.42857142857143,0,51
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.mainSimpleSort,437,132,277,30.205949656750576,63.38672768878718,0,584
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.vswap,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.med3,22,6,11,27.27272727272727,50.0,0,1
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.mainQSort3,204,67,126,32.84313725490196,61.76470588235294,0,127
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.mainSort,230,49,78,21.304347826086957,33.91304347826087,0,140
@@ org.apache.commons.compress.compressors.bzip2.CRC.updateCRC,8,2,3,25.0,37.5,0,0
@@ org.apache.commons.compress.compressors.bzip2.CRC.updateCRC,16,4,6,25.0,37.5,0,2
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.<init>,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.read,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.read,46,13,25,28.26086956521739,54.347826086956516,0,3
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.makeMaps,20,5,12,25.0,60.0,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.read0,23,9,9,39.130434782608695,39.130434782608695,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.init,32,14,21,43.75,65.625,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.initBlock,41,18,32,43.90243902439025,78.04878048780488,0,3
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.endBlock,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.complete,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.close,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.bsR,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.bsGetBit,2,2,2,100.0,100.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.checkBounds,8,3,4,37.5,50.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.hbCreateDecodeTables,85,20,31,23.52941176470588,36.470588235294116,0,13
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.recvDecodingTables,122,35,54,28.688524590163933,44.26229508196721,0,25
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.createHuffmanDecodingTables,42,10,17,23.809523809523807,40.476190476190474,0,4
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.getAndMoveToFrontDecode,229,64,115,27.947598253275107,50.21834061135371,0,133
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.getAndMoveToFrontDecode0,24,2,4,8.333333333333332,16.666666666666664,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupBlock,56,10,16,17.857142857142858,28.57142857142857,0,4
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupRandPartA,36,7,12,19.444444444444446,33.33333333333333,0,7
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupNoRandPartA,15,2,2,13.333333333333334,13.333333333333334,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupRandPartB,42,8,14,19.047619047619047,33.33333333333333,0,2
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupRandPartC,12,2,2,16.666666666666664,16.666666666666664,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupNoRandPartB,19,3,4,15.789473684210526,21.052631578947366,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupNoRandPartC,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.matches,8,5,8,62.5,100.0,0,0
@@ org.bounce.FormLayout.setConstraints,8,3,4,37.5,50.0,0,0
@@ org.bounce.FormLayout.layoutContainer,93,14,34,15.053763440860216,36.55913978494624,0,27
@@ org.bounce.FormLayout.getHeight,112,57,83,50.89285714285714,74.10714285714286,0,27
@@ org.bounce.FormLayout.getSize,11,4,4,36.36363636363637,36.36363636363637,0,0
@@ org.bounce.FormLayout.getSize,28,2,3,7.142857142857142,10.714285714285714,0,1
@@ org.bounce.FormLayout.getWidth,37,7,16,18.91891891891892,43.24324324324324,0,4
@@ org.bounce.FormLayout.align,70,12,21,17.142857142857142,30.0,0,6
@@ org.bounce.FormConstraints.equals,37,7,13,18.91891891891892,35.13513513513514,0,2
@@ org.bounce.net.DefaultAuthenticator.getDialog,20,2,3,10.0,15.0,0,0
@@ org.bounce.net.DefaultAuthenticator.getPasswordAuthentication,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ javax.activation.MimetypesFileTypeMap$1.run,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ javax.activation.SecuritySupport$4.run,14,6,8,42.857142857142854,57.14285714285714,0,1
@@ javax.activation.CommandInfo$Beans.instantiate,32,10,17,31.25,53.125,0,2
@@ javax.activation.ActivationDataFlavor.equals,10,3,4,30.0,40.0,0,0
@@ javax.activation.ActivationDataFlavor.isMimeTypeEqual,10,2,3,20.0,30.0,0,0
@@ javax.activation.MimeTypeParameterList.parse,136,37,77,27.205882352941174,56.61764705882353,0,66
@@ javax.activation.MimeTypeParameterList.toString,7,1,2,14.285714285714285,28.57142857142857,0,1
@@ javax.activation.MimeTypeParameterList.isTokenChar,6,4,6,66.66666666666666,100.0,0,0
@@ javax.activation.MimeTypeParameterList.skipWhiteSpace,16,5,11,31.25,68.75,0,1
@@ javax.activation.MimeTypeParameterList.quote,43,17,29,39.53488372093023,67.44186046511628,0,3
@@ javax.activation.MimeTypeParameterList.unquote,30,15,19,50.0,63.33333333333333,0,3
@@ javax.activation.URLDataSource.getContentType,22,8,13,36.36363636363637,59.09090909090909,0,1
@@ javax.activation.URLDataSource.getOutputStream,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ javax.activation.MailcapCommandMap$1.run,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ javax.activation.ObjectDataContentHandler.getTransferDataFlavors,17,3,5,17.647058823529413,29.411764705882355,0,0
@@ javax.activation.ObjectDataContentHandler.getTransferData,15,3,4,20.0,26.666666666666668,0,0
@@ javax.activation.ObjectDataContentHandler.writeTo,19,4,6,21.052631578947366,31.57894736842105,0,0
@@ javax.activation.SecuritySupport$3.run,14,6,8,42.857142857142854,57.14285714285714,0,1
@@ javax.activation.DataSourceDataContentHandler.getTransferDataFlavors,16,3,5,18.75,31.25,0,0
@@ javax.activation.DataSourceDataContentHandler.getTransferData,14,3,4,21.428571428571427,28.57142857142857,0,0
@@ javax.activation.DataSourceDataContentHandler.getContent,8,2,2,25.0,25.0,0,1
@@ javax.activation.DataSourceDataContentHandler.writeTo,11,2,2,18.181818181818183,18.181818181818183,0,0
@@ javax.activation.DataHandler.getCommandMap,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ javax.activation.DataHandler.getDataSource,14,3,4,21.428571428571427,28.57142857142857,0,0
@@ javax.activation.DataHandler.getName,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ javax.activation.DataHandler.getContentType,8,2,2,25.0,25.0,0,1
@@ javax.activation.DataHandler.getInputStream,19,5,9,26.31578947368421,47.368421052631575,0,1
@@ javax.activation.DataHandler.writeTo,20,2,3,10.0,15.0,0,1
@@ javax.activation.DataHandler.getOutputStream,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ javax.activation.DataHandler.getTransferDataFlavors,35,8,16,22.857142857142858,45.714285714285715,0,2
@@ javax.activation.DataHandler.isDataFlavorSupported,16,5,10,31.25,62.5,0,1
@@ javax.activation.DataHandler.setCommandMap,11,3,5,27.27272727272727,45.45454545454545,0,1
@@ javax.activation.DataHandler.getPreferredCommands,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ javax.activation.DataHandler.getAllCommands,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ javax.activation.DataHandler.getCommand,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ javax.activation.DataHandler.getContent,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ javax.activation.DataHandler.getBean,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ javax.activation.DataHandler.getDataContentHandler,81,26,46,32.098765432098766,56.79012345679012,0,8
@@ javax.activation.DataHandler.getBaseType,8,2,3,25.0,37.5,0,0
@@ javax.activation.DataHandler.setDataContentHandlerFactory,6,3,4,50.0,66.66666666666666,0,0
@@ javax.activation.MimetypesFileTypeMap.<init>,25,8,11,32.0,44.0,0,1
@@ javax.activation.MimetypesFileTypeMap.loadResource,13,6,8,46.15384615384615,61.53846153846154,0,0
@@ javax.activation.MimetypesFileTypeMap.loadAllResources,50,21,31,42.0,62.0,0,9
@@ javax.activation.MimetypesFileTypeMap.addMimeTypes,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ javax.activation.MimetypesFileTypeMap.getContentType,32,10,19,31.25,59.375,0,2
@@ javax.activation.MimeType.<init>,14,3,4,21.428571428571427,28.57142857142857,0,1
@@ javax.activation.MimeType.parse,37,15,26,40.54054054054054,70.27027027027027,0,2
@@ javax.activation.MimeType.setPrimaryType,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ javax.activation.MimeType.setSubType,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ javax.activation.MimeType.match,18,5,8,27.77777777777778,44.44444444444444,0,1
@@ javax.activation.MimeType.isTokenChar,6,4,6,66.66666666666666,100.0,0,0
@@ javax.activation.MimeType.isValidToken,15,5,10,33.33333333333333,66.66666666666666,0,0
@@ javax.activation.MailcapCommandMap.<init>,25,8,11,32.0,44.0,0,1
@@ javax.activation.MailcapCommandMap.loadResource,13,6,8,46.15384615384615,61.53846153846154,0,0
@@ javax.activation.MailcapCommandMap.loadAllResources,50,21,31,42.0,62.0,0,5
@@ javax.activation.MailcapCommandMap.<init>,8,3,3,37.5,37.5,0,0
@@ javax.activation.MailcapCommandMap.<init>,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ javax.activation.MailcapCommandMap.getPreferredCommands,63,18,29,28.57142857142857,46.03174603174603,0,7
@@ javax.activation.MailcapCommandMap.appendPrefCmdsToList,12,2,4,16.666666666666664,33.33333333333333,0,1
@@ javax.activation.MailcapCommandMap.checkForVerb,7,3,4,42.857142857142854,57.14285714285714,0,0
@@ javax.activation.MailcapCommandMap.getAllCommands,63,18,29,28.57142857142857,46.03174603174603,0,7
@@ javax.activation.MailcapCommandMap.appendCmdsToList,9,1,3,11.11111111111111,33.33333333333333,0,0
@@ javax.activation.MailcapCommandMap.getCommand,74,24,44,32.432432432432435,59.45945945945946,0,10
@@ javax.activation.MailcapCommandMap.addMailcap,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ javax.activation.MailcapCommandMap.createDataContentHandler,77,25,49,32.467532467532465,63.63636363636363,0,16
@@ javax.activation.MailcapCommandMap.getDataContentHandler,10,5,6,50.0,60.0,0,1
@@ javax.activation.MailcapCommandMap.getMimeTypes,45,12,23,26.666666666666668,51.11111111111111,0,7
@@ javax.activation.MailcapCommandMap.getNativeCommands,51,14,27,27.450980392156865,52.94117647058824,0,7
@@ javax.activation.CommandInfo.getCommandObject,18,6,11,33.33333333333333,61.111111111111114,0,0
@@ javax.activation.FileDataSource.getContentType,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ javax.xml.bind.JAXBException.toString,6,2,3,33.33333333333333,50.0,0,0
@@ javax.xml.bind.DatatypeConverterImpl._parseInt,29,9,22,31.03448275862069,75.86206896551724,0,3
@@ javax.xml.bind.DatatypeConverterImpl._parseDecimal,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ javax.xml.bind.DatatypeConverterImpl._parseFloat,13,7,12,53.84615384615385,92.3076923076923,0,0
@@ javax.xml.bind.DatatypeConverterImpl._printFloat,7,4,6,57.14285714285714,85.71428571428571,0,1
@@ javax.xml.bind.DatatypeConverterImpl._parseDouble,14,7,13,50.0,92.85714285714286,0,1
@@ javax.xml.bind.DatatypeConverterImpl.parseBoolean,3,2,3,66.66666666666666,100.0,0,0
@@ javax.xml.bind.DatatypeConverterImpl._parseBoolean,91,32,56,35.16483516483517,61.53846153846154,0,10
@@ javax.xml.bind.DatatypeConverterImpl.printBoolean,2,2,2,100.0,100.0,0,0
@@ javax.xml.bind.DatatypeConverterImpl._printBoolean,2,2,2,100.0,100.0,0,0
@@ javax.xml.bind.DatatypeConverterImpl._parseQName,90,42,64,46.666666666666664,71.11111111111111,0,11
@@ javax.xml.bind.DatatypeConverterImpl.parseHexBinary,24,6,13,25.0,54.166666666666664,0,1
@@ javax.xml.bind.DatatypeConverterImpl.hexToBin,15,9,12,60.0,80.0,0,1
@@ javax.xml.bind.DatatypeConverterImpl.printHexBinary,12,2,4,16.666666666666664,33.33333333333333,0,1
@@ javax.xml.bind.DatatypeConverterImpl._printDouble,7,4,6,57.14285714285714,85.71428571428571,0,0
@@ javax.xml.bind.DatatypeConverterImpl._printQName,9,3,5,33.33333333333333,55.55555555555556,0,0
@@ javax.xml.bind.DatatypeConverterImpl.initDecodeMap,29,8,13,27.586206896551722,44.827586206896555,0,2
@@ javax.xml.bind.DatatypeConverterImpl.guessLength,23,7,14,30.434782608695656,60.86956521739131,0,2
@@ javax.xml.bind.DatatypeConverterImpl._parseBase64Binary,58,22,35,37.93103448275862,60.3448275862069,0,10
@@ javax.xml.bind.DatatypeConverterImpl.initEncodeMap,22,6,10,27.27272727272727,45.45454545454545,0,1
@@ javax.xml.bind.DatatypeConverterImpl._printBase64Binary,7,3,5,42.857142857142854,71.42857142857143,0,0
@@ javax.xml.bind.DatatypeConverterImpl._printBase64Binary,37,9,19,24.324324324324326,51.35135135135135,0,2
@@ javax.xml.bind.DatatypeConverterImpl._printBase64Binary,37,9,19,24.324324324324326,51.35135135135135,0,2
@@ javax.xml.bind.DatatypeConverterImpl.removeOptionalPlus,15,7,11,46.666666666666664,73.33333333333333,0,1
@@ javax.xml.bind.DatatypeConverterImpl.isDigitOrPeriodOrSign,10,7,10,70.0,100.0,0,1
@@ javax.xml.bind.DatatypeConverterImpl$CalendarFormatter.doFormat,48,13,17,27.083333333333332,35.41666666666667,0,7
@@ javax.xml.bind.DatatypeConverterImpl$CalendarFormatter.formatYear,23,9,17,39.130434782608695,73.91304347826086,0,1
@@ javax.xml.bind.DatatypeConverterImpl$CalendarFormatter.formatSeconds,15,4,7,26.666666666666668,46.666666666666664,0,1
@@ javax.xml.bind.DatatypeConverterImpl$CalendarFormatter.formatTimeZone,15,4,6,26.666666666666668,40.0,0,1
@@ javax.xml.bind.DatatypeConverterImpl$CalendarFormatter.formatTwoDigits,5,2,3,40.0,60.0,0,0
@@ javax.xml.bind.ServiceLoaderUtil.firstByServiceLoader,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.ServiceLoaderUtil.lookupUsingOSGiServiceLoader,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.ServiceLoaderUtil.checkPackageAccess,8,3,4,37.5,50.0,0,0
@@ javax.xml.bind.ServiceLoaderUtil.nullSafeLoadClass,5,2,2,40.0,40.0,0,0
@@ javax.xml.bind.TypeConstraintException.toString,6,2,3,33.33333333333333,50.0,0,0
@@ javax.xml.bind.TypeConstraintException.printStackTrace,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ javax.xml.bind.JAXBElement.<init>,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ javax.xml.bind.JAXBElement.isNil,8,3,4,37.5,50.0,0,1
@@ javax.xml.bind.JAXBElement.isGlobalScope,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.JAXBElement.isTypeSubstituted,10,3,4,30.0,40.0,0,1
@@ javax.xml.bind.JAXB.getContext,14,4,7,28.57142857142857,50.0,0,0
@@ javax.xml.bind.JAXB.toSource,56,20,36,35.714285714285715,64.28571428571429,0,4
@@ javax.xml.bind.JAXB._marshal,13,3,6,23.076923076923077,46.15384615384615,0,1
@@ javax.xml.bind.JAXB.toResult,56,20,36,35.714285714285715,64.28571428571429,0,4
@@ javax.xml.bind.ContextFinder.handleInvocationTargetException,13,5,8,38.46153846153847,61.53846153846154,0,1
@@ javax.xml.bind.ContextFinder.newInstance,13,4,6,30.76923076923077,46.15384615384615,0,0
@@ javax.xml.bind.ContextFinder.instantiateProviderIfNecessary,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ javax.xml.bind.ContextFinder.newInstance,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ javax.xml.bind.ContextFinder.newInstance,4,2,2,50.0,50.0,0,1
